Word Order	Other Properties	Subject Position	Object Position	Sentence
MF[OS]VC[V]	pp-psy	5	3	Weil einen Passanten die Kunstwerke in dem Jahr faszinieren .
MF[SO]VC[V]	pp-psy	3	5	Weil die Lösungen ein Kind in dem Jahr berühren .
MF[OS]VC[V]	pp-psy	5	3	Weil ein Kind die Lösungen in dem Jahr berühren .
MF[SO]VC[V]	pp-psy	3	5	Weil die Zeitschrift einen Leser in dem Jahr ängstigt .
MF[OS]VC[V]	pp-psy	5	3	Weil einen Leser die Zeitschrift in dem Jahr ängstigt .
MF[SO]VC[V]	pp-psy	3	5	Weil der Bart einen Herrn in dem Jahr erstaunt .
MF[OS]VC[V]	pp-psy	5	3	Weil einen Herrn der Bart in dem Jahr erstaunt .
MF[SO]VC[V]	pp-psy	3	5	Weil der Kaffee eine Mama in dem Jahr erfreut .
MF[OS]VC[V]	pp-psy	5	3	Weil eine Mama der Kaffee in dem Jahr erfreut .
MF[SO]VC[V]	pp-psy	3	5	Weil der Roman einen Schriftsteller in dem Jahr frustriert .
MF[OS]VC[V]	pp-psy	5	3	Weil einen Schriftsteller der Roman in dem Jahr frustriert .
MF[SO]VC[V]	pp-psy	3	5	Weil die Rede einen Politiker in dem Jahr erbost .
MF[OS]VC[V]	pp-psy	5	3	Weil einen Politiker die Rede in dem Jahr erbost .
MF[SO]VC[V]	pp-psy	3	5	Weil das Grundgehalt einen Abgeordneten in dem Jahr beschämt .
MF[OS]VC[V]	pp-psy	5	3	Weil einen Abgeordneten das Grundgehalt in dem Jahr beschämt .
MF[SO]VC[V]	pp-psy	3	5	Weil der Bauzaun einen Kleinbauern in dem Jahr reut .
MF[OS]VC[V]	pp-psy	5	3	Weil einen Kleinbauern der Bauzaun in dem Jahr reut .
MF[SO]VC[V]	pp-psy	3	5	Weil die Tour einen Sportler in dem Jahr amüsiert .
MF[OS]VC[V]	pp-psy	5	3	Weil einen Sportler die Tour in dem Jahr amüsiert .
MF[SO]VC[V]	pp-psy	3	5	Weil die Bauausführung einen Handwerker in dem Jahr belustigt .
MF[OS]VC[V]	pp-psy	5	3	Weil einen Handwerker die Bauausführung in dem Jahr belustigt .
MF[SO]VC[V]	pp-vlight	3	5	Weil der Mensch einen Fehler in dem Jahr macht .
MF[SO]VC[V]	pp-vlight	3	5	Weil der Gauner ein Verbrechen in dem Jahr begeht .
MF[SO]VC[V]	pp-vlight	3	5	Weil die Chefinnen eine Entscheidung in dem Jahr treffen .
MF[SO]VC[V]	pp-vlight	3	5	Weil der Anwalt einen Antrag in dem Jahr stellt .
MF[SO]VC[V]	pp-vlight	3	5	Weil die Schüler eine Frage in dem Jahr stellen .
MF[SO]VC[V]	pp-vlight	3	5	Weil der Sachbearbeiter einen Auftrag in dem Jahr erteilt .
MF[SO]VC[V]	pp-vlight	3	5	Weil die Tiere eine Rolle in dem Jahr spielen .
MF[SO]VC[V]	pp-vlight	3	4	Weil die Kollegen Rücksicht in dem Jahr nehmen .
MF[SO]VC[V]	pp-vlight	3	4	Weil die Freundinnen Abschied in dem Jahr nehmen .
MF[SO]VC[V]	pp-vlight	3	4	Weil der Kandidat Hoffnungen in dem Jahr hegt .
MF[SO]VC[V]	pp-vlight	3	4	Weil die Politiker Einfluss in dem Jahr nehmen .
MF[SO]VC[V]	pp-vlight	3	4	Weil die Gefangenen Widerstand in dem Jahr leisten .
MF[SO]VC[V]	pp-vlight	3	4	Weil der Autor Kritik in dem Jahr übt .
MF[SO]VC[V]	pp-vlight	3	4	Weil der Mountainbiker Sport in dem Jahr treibt .
MF[SO]VC[V]	pp-vlight	3	4	Weil der Pressesprecher Stellung in dem Jahr bezieht .
MF[SO]VC[V]	pp-syn	3	5	Weil der General einen Angriff in dem Jahr beginnt .
MF[SO]VC[V]	pp-syn	3	5	Weil die Partner ein Doppelleben in dem Jahr führen .
MF[SO]VC[V]	pp-syn	3	5	Weil der Journalist eine Aufnahme in dem Jahr überspielt .
MF[SO]VC[V]	pp-syn	3	5	Weil die Freundinnen eine Traumhochzeit in dem Jahr inszenieren .
MF[SO]VC[V]	pp-syn	3	5	Weil der Passant ein Kunstwerk in dem Jahr beschmeißt .
MF[SO]VC[V]	pp-syn	3	5	Weil die Kinder eine Lösung in dem Jahr erraten .
MF[SO]VC[V]	pp-syn	3	5	Weil der Leser eine Zeitschrift in dem Jahr bestellt .
MF[SO]VC[V]	pp-syn	3	5	Weil der Herr einen Bart in dem Jahr stutzt .
MF[SO]VC[V]	pp-syn	3	5	Weil die Mamas einen Kaffee in dem Jahr schlürfen .
MF[SO]VC[V]	pp-syn	3	5	Weil der Schriftsteller einen Roman in dem Jahr verfasst .
MF[SO]VC[V]	pp-syn	3	5	Weil der Politiker eine Rede in dem Jahr beendigt .
MF[SO]VC[V]	pp-syn	3	5	Weil die Abgeordneten ein Grundgehalt in dem Jahr kriegen .
MF[SO]VC[V]	pp-syn	3	5	Weil der Kleinbauer einen Bauzaun in dem Jahr errichtet .
MF[SO]VC[V]	pp-syn	3	5	Weil die Sportlerinnen eine Tour in dem Jahr erringen .
MF[SO]VC[V]	pp-syn	3	5	Weil der Handwerker eine Bauausführung in dem Jahr bestreitet .
MF[SO]VC[V]	pp-prov	3	5	Weil die Wissenschaft die Mittel in dem Jahr heiligt .
MF[SO]VC[V]	pp-prov	3	5	Weil der Zweck die Mittel in dem Jahr heiligt .
MF[SO]VC[V]	pp-prov	3	5	Weil jedes Böhnchen ein Tönchen in dem Jahr gibt .
MF[SO]VC[V]	pp-prov	3	5	Weil jede Münze zwei Seiten in dem Jahr hat .
MF[SO]VC[V]	pp-prov	3	5	Weil die Hunde den letzten in dem Jahr beißen .
MF[OS]VC[V]	pp-prov	5	3	Weil den letzten die Hunde in dem Jahr beißen .
MF[SO]VC[V]	pp-prov	3	5	Weil der Ton die Musik in dem Jahr macht .
MF[SO]VC[V]	pp-prov	3	5	Weil die Zeit alle Wunden in dem Jahr heilt .
